Time,Ethical_Compliance,Legal_Compliance,Land_Usage_Compliance,International_Law_Compliance,Overall_Compliance_Score,Project_Maturity_Level,Investment_Level,Safety_Score,Overall_Governance
77.77777777777779,0.7700000000000005,0.7700000000000005,1.540000000000001,1.1549999999999998,1.36125,9.379562499999999,3.8499999999999943,99.718613125,4.035507437499998
78.7878787878788,0.7800000000000005,0.7800000000000005,1.560000000000001,1.1699999999999997,1.36125,9.625687499999998,3.899999999999994,99.711229375,4.125583312499998
79.7979797979798,0.7900000000000005,0.7900000000000005,1.580000000000001,1.1849999999999996,1.36125,9.874999999999998,3.949999999999994,99.70375,4.216624999999999
80.80808080808082,0.8000000000000005,0.8000000000000005,1.600000000000001,1.1999999999999995,1.36125,10.127499999999998,3.999999999999994,99.696175,4.308632499999998
81.81818181818183,0.8100000000000005,0.8100000000000005,1.620000000000001,1.2149999999999994,1.36125,10.383187499999996,4.049999999999994,99.688504375,4.401605812499998
82.82828282828284,0.8200000000000005,0.8200000000000005,1.640000000000001,1.2299999999999993,1.36125,10.642062499999994,4.099999999999993,99.680738125,4.4955449374999965
83.83838383838385,0.8300000000000005,0.8300000000000005,1.660000000000001,1.2449999999999992,1.36125,10.904124999999995,4.149999999999993,99.67287625,4.590449874999997
84.84848484848486,0.8400000000000005,0.8400000000000005,1.680000000000001,1.2599999999999991,1.36125,11.169374999999995,4.199999999999993,99.66491875,4.686320624999998
85.85858585858587,0.8500000000000005,0.8500000000000005,1.700000000000001,1.274999999999999,1.36125,11.437812499999994,4.249999999999993,99.656865625,4.783157187499998
86.86868686868688,0.8600000000000005,0.8600000000000005,1.720000000000001,1.289999999999999,1.36125,11.709437499999995,4.299999999999993,99.648716875,4.880959562499997
87.87878787878789,0.8700000000000006,0.8700000000000006,1.740000000000001,1.3049999999999988,1.36125,11.984249999999994,4.3499999999999925,99.6404725,4.979727749999997
88.8888888888889,0.8800000000000006,0.8800000000000006,1.7600000000000011,1.3199999999999987,1.36125,12.262249999999993,4.399999999999992,99.6321325,5.079461749999996
89.89898989898991,0.8900000000000006,0.8900000000000006,1.7800000000000011,1.3349999999999986,1.36125,12.543437499999992,4.449999999999992,99.62369687500001,5.180161562499996
90.90909090909092,0.9000000000000006,0.9000000000000006,1.8000000000000012,1.3499999999999985,1.36125,12.827812499999993,4.499999999999992,99.615165625,5.281827187499997
91.91919191919193,0.9100000000000006,0.9100000000000006,1.8200000000000012,1.3649999999999984,1.36125,13.115374999999993,4.549999999999992,99.60653875,5.384458624999996
92.92929292929294,0.9200000000000006,0.9200000000000006,1.8400000000000012,1.3799999999999983,1.36125,13.406124999999992,4.599999999999992,99.59781625,5.488055874999996
93.93939393939395,0.9300000000000006,0.9300000000000006,1.8600000000000012,1.3949999999999982,1.36125,13.700062499999992,4.6499999999999915,99.588998125,5.592618937499996
94.94949494949496,0.9400000000000006,0.9400000000000006,1.8800000000000012,1.4099999999999981,1.36125,13.997187499999992,4.699999999999991,99.580084375,5.698147812499996
95.95959595959597,0.9500000000000006,0.9500000000000006,1.9000000000000012,1.424999999999998,1.36125,14.29749999999999,4.749999999999991,99.571075,5.804642499999996
96.96969696969697,0.9600000000000006,0.9600000000000006,1.9200000000000013,1.439999999999998,1.36125,14.60099999999999,4.799999999999991,99.56197,5.912102999999995
97.97979797979798,0.9700000000000006,0.9700000000000006,1.9400000000000013,1.4549999999999979,1.36125,14.90768749999999,4.849999999999991,99.552769375,6.0205293124999955
98.98989898989899,0.9800000000000006,0.9800000000000006,1.9600000000000013,1.4699999999999978,1.36125,15.21756249999999,4.899999999999991,99.543473125,6.129921437499994
100.0,0.9900000000000007,0.9900000000000007,1.9800000000000013,1.4849999999999977,1.36125,15.53062499999999,4.94999999999999,99.53408125,6.240279374999996
